time W usage_c0 usage_c1 usage_c2 usage_c3 usage_c4 usage_c5 usage_c6 usage_c7 temp4 temp5 temp6 temp7
1676243116.0476563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	34.0	40.0	45.0	37.0	
1676243116.247934	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	34.0	37.0	39.0	36.0	
1676243116.4481905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	37.0	38.0	36.0	
1676243116.6484518	0.0	0.0	0.0	0.05	0.048	0.0	0.0	0.048	0.0	33.0	36.0	38.0	35.0	
1676243116.8487153	2.653	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.048	33.0	36.0	38.0	35.0	
1676243117.0489807	2.653	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.095	33.0	36.0	37.0	35.0	
1676243117.2492437	2.653	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	33.0	36.0	37.0	35.0	
1676243117.449501	2.653	0.05	0.0	0.0	0.15	0.0	0.095	0.0	0.048	33.0	36.0	37.0	35.0	
1676243117.6497731	2.653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	36.0	37.0	35.0	
1676243117.8500366	2.847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	36.0	37.0	35.0	
1676243118.0502994	2.847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	36.0	37.0	35.0	
1676243118.2505836	2.847	0.048	0.0	0.0	0.0	0.048	0.0	0.0	0.0	34.0	36.0	37.0	36.0	
1676243118.4508529	2.847	0.0	0.0	0.0	0.0	0.789	0.7	0.524	0.5	43.0	48.0	47.0	42.0	
1676243118.6511211	2.847	0.0	0.0	0.0	0.0	0.9	1.0	0.9470000000000001	0.9470000000000001	48.0	53.0	55.0	47.0	
1676243118.8513849	10.057	0.05	0.0	0.0	0.0	0.9470000000000001	1.0	0.9470000000000001	0.905	50.0	57.0	58.0	49.0	
1676243119.0516536	10.057	0.0	0.0	0.0	0.158	0.9	1.0	0.9	0.895	51.0	59.0	60.0	50.0	
